,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
14,Blues,1.0,1178.094328,42364.37089,30-45,154614.5033,No,928.9114609,Yes,Male,By_16:00,0.14119348,0.64546408,9473.0,840.8389851,3.8340814880000003,2760.4804870000003,679.9738645,,28.99722375,4.527,76524.02715,No,11638.14871,3.88060526,107.8802517,84.39403253,392.69810939999996,80.0,Healthcare,14.0,548.9548149,1.0,Motorcycle_or_truck,Industry_or_other,Yes,2.0,322.73669839999997
3864,Yellows,9.0,-193.1863858,-33063.134360000004,Below_30,4092.3800560000004,No,719.3570407000001,No,Female,After_16:00,0.7729717159999999,0.849710502,3233.0,545.6353989,67.74374566,6225.659677000001,689.1452917,99.12268126,23.35883984,10.767000000000001,60518.59247999999,Maybe,263619.4917,6.096771827,513.438888,91.46832656,-64.39546193,100.0,Education,14.0,153.6668216,3.0,Foot_or_bicycle,Industry_or_other,No,3.0,353.8825858
4592,Yellows,7.0,952.9360446000001,179927.0613,45_and_up,101226.2126,No,847.0011807,No,Female,After_16:00,,0.784543685,8128.0,525.5666142,31.23416419,6715.534181,152.3499908,1.3656620169999998,22.92523968,5.872000000000001,66272.7828,Maybe,320854.3815,3.580517066,566.4400952000001,50.05999277,317.6453482,70.0,Social,10.0,152.35002230000003,0.0,Foot_or_bicycle,Student_or_Unemployed,No,0.0,634.6944367000001
5178,Yellows,4.0,991.5176047,71732.67912999999,30-45,109574.6348,Yes,634.4619051,Yes,Male,After_16:00,0.130289349,0.996239216,8017.0,349.0868367,77.76601843,2868.5641570000003,,35.25854663,18.68386568,5.983,45351.28373,Maybe,47105.94853,0.377287804,217.0390484,13.71406158,330.5058682,90.0,Environment,11.0,335.0846001,3.0,Motorcycle_or_truck,Industry_or_other,No,0.0,597.1596945
9748,Reds,3.0,401.97873389999995,71299.07796000001,Below_30,18098.09319,Yes,736.2796337,No,Female,After_16:00,0.167605586,0.045179037000000005,6963.0,456.69787010000005,95.05582266,6234.503944,849.482063,56.13175842,21.37049064,5.037,58095.575110000005,Maybe,283141.9252,6.979869367,,52.27847635,133.9929113,40.0,Foreign_Affairs,6.0,69.63697479,2.0,Foot_or_bicycle,Industry_or_other,No,0.0,
4936,Turquoises,3.0,297.8000926,41328.46022,Below_30,9963.143936,Yes,,Yes,Male,After_16:00,0.152576625,0.053037358,3450.0,464.01746569999995,3.697086545,5091.411093,608.9291165,32.38757926,21.54106464,6.55,55305.70945,No,173337.0107,6.2354495420000005,416.3376162,17.72011349,99.26669753,70.0,Social,11.0,92.66464554,1.0,Car,Public_Sector,No,0.0,482.8944659
2164,Blues,5.0,1086.880231,19699.583169999998,45_and_up,131628.8086,No,960.2885312999999,Yes,Male,By_16:00,0.27825087,0.998064851,3486.0,987.5702881000001,14.11214096,2518.887236,874.0213921,10.98858772,31.42563107,10.514000000000001,82967.73142000001,Maybe,2956.604298,6.366025642,54.37466595,8.678962732999999,362.29341039999997,60.0,Financial,11.0,756.0919788,3.0,Foot_or_bicycle,Services_or_Retail,No,0.0,132.0756108
2047,Turquoises,4.0,301.189572,41217.27162,45_and_up,10189.858559999999,No,728.2869406000001,Yes,Female,After_16:00,0.295597125,0.188212038,6499.0,461.271443,44.72389121,5027.9909609999995,212.8914353,63.69347353,21.4772308,3.5010000000000003,56397.03257999999,No,168547.039,9.54353224,410.5448075,39.34178858,100.396524,60.0,Financial,11.0,107.0218672,2.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,544.1763223999999
2429,Yellows,1.0,856.3472634999999,144602.5892,30-45,81776.63084,Yes,534.7034858,No,Male,After_16:00,0.697303404,0.563529697,5747.0,305.8746665,27.69641913,5677.541986,673.4026044,41.20363633,17.4892729,8.253,42684.70536,Maybe,256622.5521,8.87502582,506.5792653,52.21126657,285.44908780000003,60.0,Financial,9.0,211.02469879999998,2.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,0.0,417.5167189
9444,Browns,5.0,250.59985490000003,78947.98258,30-45,7071.342981000001,Yes,1139.767121,No,Female,After_16:00,0.323514054,0.9819645159999999,5977.0,662.756906,48.54317072,10776.59461,155.8567837,73.90220796,25.74406545,10.023,,Yes,893229.2833,2.8502197910000002,,29.186263699999998,83.53328496,90.0,Environment,11.0,618.5928958,2.0,Motorcycle_or_truck,Services_or_Retail,Yes,2.0,
6549,Turquoises,4.0,350.2097043,50298.02296,Below_30,13754.1629,Yes,678.9193649,Yes,Male,By_16:00,0.18194261399999997,0.6372851039999999,5905.0,451.53970860000004,31.08918665,5211.7569619999995,576.6326447,92.45996943,21.24946372,4.095,54002.48369,Yes,185647.0219,1.006947213,430.8677545,68.1322552,116.73656809999999,90.0,Environment,15.0,93.90098419,2.0,Foot_or_bicycle,Student_or_Unemployed,No,2.0,458.8937034
8799,Turquoises,5.0,182.5709883,26031.87443,45_and_up,3774.4309689999995,No,657.0791642,Yes,Male,By_16:00,0.90923905,0.516704854,5564.0,408.1200583,11.01492536,5093.788484000001,901.8137264000001,50.53518708,20.20198154,4.436,51283.23578,Yes,182974.2003,9.587929684,427.75483669999994,20.5749348,60.85699609,70.0,Social,11.0,117.0358591,1.0,Public_or_other,Industry_or_other,No,0.0,493.99125610000004
2548,Browns,8.0,,1362.719744,30-45,4838.5056460000005,No,161.86264630000002,Yes,Female,By_16:00,0.410173732,0.668640593,4534.0,171.1355399,97.98379219,539.7974734000001,503.905816,28.99725994,13.081878300000001,11.466,14296.4463,No,390.1667618,4.42312446,19.75263936,70.82520699999999,68.98924842,80.0,Healthcare,12.0,759.734282,3.0,Public_or_other,Services_or_Retail,No,2.0,11.73079284
1459,Browns,10.0,425.4968438,,30-45,20268.22829,No,553.6050576,Yes,Female,After_16:00,0.050409834,0.80830368,9537.0,440.49994519999996,24.86514496,3361.738742,925.3833932,24.91404486,20.98809056,6.462999999999999,45545.24671,No,61540.65252,9.913221018,248.0738852,87.48055873,141.8322813,100.0,Education,13.0,349.8217565,3.0,Motorcycle_or_truck,Public_Sector,No,0.0,264.69543680000004
6650,Reds,6.0,296.2091087,44680.59184,45_and_up,9857.607043,No,790.4718076,Yes,Male,After_16:00,0.504198105,0.418662882,4083.0,524.4022699,55.79609589,5574.0460539999995,405.14788799999997,26.50729597,22.89983122,7.917000000000001,62214.93025,Yes,204778.1076,7.335808696,452.52415139999994,10.87613921,98.73636956,40.0,Foreign_Affairs,6.0,70.8028546,3.0,Public_or_other,Student_or_Unemployed,No,0.0,546.5146992000001
6399,Blues,7.0,1115.194125,94173.17384,30-45,138565.9466,No,1065.234125,,Female,After_16:00,0.656436493,0.596273535,3284.0,645.0779610000001,38.44505318,3823.5222229999995,368.55941939999997,93.54730772,25.39838501,10.716,77042.15326,Yes,64179.44813,0.656368183,253.3366301,70.47032628,371.731375,60.0,Financial,11.0,507.11648160000004,4.0,Public_or_other,Public_Sector,Yes,0.0,918.6605942
1431,Pinks,5.0,574.6096957000001,131295.5785,Below_30,36887.79238,Yes,866.7554574,No,Female,By_16:00,0.11801119,0.664584682,7131.0,620.675284,24.45319607,8096.207675,385.6563419,46.80008774,24.91335553,2.8689999999999998,72328.83981,No,469890.6596,6.160758117,685.4857107,58.46485386,191.53656519999998,90.0,Environment,8.0,222.2615247,3.0,Foot_or_bicycle,Industry_or_other,Yes,0.0,479.1982616
4119,Blues,3.0,1108.164381,173097.99899999998,Below_30,136826.9766,No,380.4447626,Yes,Female,After_16:00,0.46858319200000004,0.8069453529999999,5850.0,0.864418922,25.48879813,4687.802543,469.57058600000005,73.35423524,0.92974132,8.15,23344.55705,No,219592.8677,7.242502032000001,468.6073705,25.74283462,369.3881272,70.0,Social,9.0,526.8293767,1.0,Foot_or_bicycle,Services_or_Retail,No,0.0,665.6120971
7170,Yellows,4.0,892.8626027999999,69981.89942999999,Below_30,88885.80169,No,536.8872094999999,Yes,Female,After_16:00,0.18906520899999998,0.398973501,7845.0,341.8480272,73.93696676,3035.073497,407.4053185,10.86758778,18.48913268,6.155,40807.85352,No,55289.75875,6.2890762879999995,235.1377442,93.66363697,297.62086760000005,80.0,Healthcare,14.0,320.9523373,3.0,Foot_or_bicycle,Public_Sector,Yes,0.0,411.42042119999996
4418,Oranges,7.0,322.2175812,57457.41182,45_and_up,11653.42471,Yes,681.752024,No,Male,By_16:00,0.142682716,0.12224366800000001,5188.0,354.1378755,31.22203206,6057.83597,841.4567672000001,1.198436529,18.81855136,6.812,51663.76977,Yes,286177.9454,3.5972669880000003,534.9560219,63.14851716,107.40586040000001,30.0,Military,5.0,191.5047726,3.0,Car,Public_Sector,No,3.0,619.0646677
5471,Turquoises,10.0,363.6715389,49722.73484,Below_30,14826.444759999998,No,709.8950025,Yes,Male,By_16:00,0.091988335,0.512832531,8528.0,448.9342558999999,46.79637719,4999.597368,938.9488096000001,45.22920097,21.18806872,1.472,55070.176170000006,No,168241.7961,4.947543829,410.17288560000003,88.83879276,121.2238463,70.0,Social,11.0,107.5042007,0.0,Foot_or_bicycle,Services_or_Retail,No,0.0,529.6737673
4825,Blues,4.0,1802.726565,137936.5183,30-45,361702.3609,No,1063.995033,Yes,Male,After_16:00,0.584659713,0.5123880829999999,4931.0,782.7103788,66.7008227,3860.8856539999997,733.753175,42.40224827,27.97696157,9.068999999999999,82002.76858999999,Maybe,52691.59092,3.829701208,,13.90635127,600.908855,80.0,Healthcare,13.0,427.86589239999995,3.0,Car,Student_or_Unemployed,Yes,0.0,673.2020852999999
3225,Khakis,4.0,193.8617868,20003.19835,30-45,4250.441972,No,569.0984521,Yes,Male,By_16:00,0.39678835700000004,0.013581306999999999,8276.0,374.93549029999997,46.9648656,3845.354418,805.2852852000001,18.10188587,19.36325103,1.724,44489.438180000005,Yes,95820.17714,7.104804082999999,309.5483438,15.088644899999998,64.62059561,60.0,Financial,6.0,248.26248959999998,1.0,Foot_or_bicycle,Industry_or_other,No,2.0,401.403353
7862,Blues,8.0,1264.509998,380922.1011,30-45,178096.5628,No,,No,Male,By_16:00,0.6864056909999999,0.96618712,7454.0,779.1298517999999,75.89927653,10595.48602,,54.11837709,27.91289759,6.546,93194.20122,No,816714.5951,8.439891702,903.7226317,60.01058072,421.50333269999993,90.0,Environment,13.0,520.729464,0.0,Public_or_other,Public_Sector,No,1.0,673.9360144999999
5837,Violets,10.0,252.5440742,64870.605110000004,30-45,7180.6824019999995,No,1252.95861,No,Male,By_16:00,0.589326102,0.677457833,7689.0,964.8748817,75.77765612,,161.961379,8.660323918,31.06243522,8.311,104435.7728,Maybe,593832.6096,8.474414439,770.6053527,45.54391098,84.18135805,90.0,Environment,14.0,550.0598387,2.0,Foot_or_bicycle,Services_or_Retail,No,0.0,615.0213616000001
5950,Whites,4.0,574.7544227999999,102415.2527,Below_30,36906.32331,Yes,752.5875965,No,Male,By_16:00,0.333004707,0.006474635,6022.0,493.97278150000005,74.13788363,6333.633145000001,562.4067241,56.06361460000001,22.22549845,3.978,60315.03141,Maybe,285763.7572,6.459595177000001,534.5687581999999,44.78008288,191.58480759999998,60.0,Financial,6.0,36.25364018,3.0,Public_or_other,Student_or_Unemployed,No,0.0,509.1104348
7349,Browns,5.0,376.87296989999993,105181.4984,30-45,15917.094930000001,No,1031.077411,No,Male,By_16:00,0.073111804,0.5108089729999999,3846.0,534.6167678999999,62.27676175,9441.935226000001,840.5485139,68.26027222,23.12178124,12.154000000000002,78447.91826,Yes,701021.3359,4.224024909,837.270169,42.38663905,125.6243233,60.0,Financial,10.0,549.4643976,1.0,Car,Hightech,Yes,0.0,932.3906066
2610,Turquoises,1.0,206.0396881,29095.057589999997,45_and_up,4795.608015999999,No,657.4833477000001,Yes,Male,After_16:00,0.8866001170000001,0.98585874,4997.0,467.6483698,85.95712278,5171.624875,60.95388858,49.49579928,21.62517907,5.003,53548.50795,Yes,179464.7607,2.938493947,423.6328135,26.47866581,68.67989604,90.0,Environment,14.0,138.9850061,2.0,Foot_or_bicycle,Industry_or_other,Yes,0.0,388.47306710000004
6069,Violets,5.0,909.6157268,286533.6782,30-45,92246.62419,No,1140.874871,No,Female,After_16:00,0.658671063,0.9516283440000001,3789.0,,1.8421896969999998,11057.70613,252.25674410000002,34.47006897,28.35092878,12.210999999999999,95224.15852000001,Yes,893054.4482,2.650755052,945.0155809,42.72008114,,90.0,Environment,11.0,,8.0,Car,Student_or_Unemployed,Yes,0.0,645.9513324
9032,Reds,5.0,130.4147774,18134.47324,Below_30,1943.2509440000001,No,773.1326178999999,Yes,Female,By_16:00,0.753395035,0.41538648200000006,8479.0,471.72236389999995,96.30452236,5115.013379999999,669.7422753,89.07442866,21.71917042,3.5210000000000004,58945.3288,No,174019.8502,3.1180054389999996,417.1568653,62.59620327,43.47159247,50.0,Other,11.0,143.5198356,1.0,Motorcycle_or_truck,Services_or_Retail,Yes,1.0,613.7336077000001
6223,Pinks,2.0,187.7434138,21205.4814,Below_30,3988.979962,Yes,600.4843041,Yes,Male,After_16:00,0.18221405899999998,0.7322966059999999,4885.0,373.1514742,11.10473275,4134.781027,744.9584052,62.19677792,19.31712904,5.115,46227.63771,No,114817.8369,0.11113388199999999,338.8478078,33.11073328,62.58113792,80.0,Healthcare,7.0,208.66431409999998,1.0,Car,Services_or_Retail,No,0.0,461.526393
1493,Turquoises,1.0,333.5250147,46981.02221,30-45,12481.05672,No,,Yes,Male,By_16:00,0.923696463,0.855433727,5384.0,521.444792,29.731843599999998,5268.751526,832.3017934,6.665567332,22.83516569,4.6160000000000005,60825.10318,Yes,178579.0915,7.700768209,422.58619419999997,73.98873703,111.1750049,60.0,Financial,8.0,82.43248226,1.0,Foot_or_bicycle,Public_Sector,Yes,0.0,518.5023701
4861,Greys,7.0,50.38697247,10771.26122,30-45,308.889768,Yes,760.640397,No,Female,After_16:00,0.48179870799999996,0.41516482,3362.0,521.8967844,54.26824435,7456.916264,688.8899819000001,54.12157781,22.84506039,8.638,63086.94628,Yes,411281.4271,2.194978246,641.3122696,76.94059906,16.79565749,40.0,Foreign_Affairs,8.0,150.3369669,1.0,Public_or_other,Hightech,No,0.0,453.6041282
3272,Blues,10.0,1363.938168,132986.9773,Below_30,207167.6823,Yes,813.7806081,Yes,Female,After_16:00,0.678814047,0.939400365,4032.0,717.3184364,40.77678707,4359.702989,38.50849788,60.617740100000006,26.78280113,9.968,68749.4816,Yes,85560.11787,8.080259142000001,292.5066117,61.35124729,454.646056,80.0,Healthcare,11.0,373.6510715,1.0,Car,Industry_or_other,No,0.0,277.8867085
5418,Browns,4.0,488.34567139999996,107239.526,30-45,26670.72575,No,927.75053,No,Female,By_16:00,0.272431054,0.40603945399999997,7578.0,547.4249553,96.03950463,7682.777212999999,73.21612677,17.46873241,23.39711425,8.422,71976.15751,No,434007.8615,8.779078245,658.7927302999999,48.04806039,162.7818905,100.0,Education,15.0,290.3241896,3.0,Public_or_other,Hightech,No,0.0,738.3775942999999
6189,Oranges,9.0,401.5542123,64522.72025,Below_30,18060.04978,Yes,808.1433562999999,Yes,Female,By_16:00,0.726530515,0.099926289,7012.0,461.9730768,69.13815418,5744.420072999999,606.6052192000001,25.26801601,21.49355896,4.988,60984.142810000005,Maybe,232369.688,5.804743834,482.0473919,21.99507719,133.8514041,30.0,Military,9.0,192.9634961,0.0,Motorcycle_or_truck,Hightech,Yes,1.0,688.325696
9739,Browns,9.0,170.1228376,51143.303,45_and_up,3282.460933,Yes,1007.6136369999999,No,Male,By_16:00,0.9205141509999999,0.632786345,9413.0,595.3139029,90.31066741,10209.39984,617.1730454,96.69064928,24.39905537,6.587000000000001,80512.62126,Yes,813382.4895,4.43011851,901.8772031,39.70956113,56.70761255,90.0,Environment,14.0,489.8060528,2.0,Public_or_other,Industry_or_other,Yes,1.0,763.2868072000001
1731,Greens,6.0,236.906286,22072.377809999998,45_and_up,6325.034133,Yes,811.1089253,Yes,Female,By_16:00,0.203350174,0.867399448,3603.0,489.2655677,60.28366399,3773.608233,334.44529960000006,17.22399942,22.11934827,6.397,59662.55708,Yes,78124.55981,4.126258739,279.50770980000004,49.79064711,78.968762,90.0,Environment,14.0,288.43309730000004,2.0,Motorcycle_or_truck,Services_or_Retail,Yes,0.0,685.6382867000001
9257,Purples,9.0,113.9928077,37195.7365,30-45,1491.815405,Yes,1482.9669310000002,No,Male,By_16:00,0.920164135,0.050283147,3505.0,990.214467,63.01482962,11769.398229999999,907.8591524,11.99149953,31.46767336,12.495,118577.0792,No,958239.1986,1.949548491,978.8969294999999,2.466293518,37.99760258,80.0,Healthcare,12.0,841.1721221000001,2.0,Car,Public_Sector,Yes,0.0,987.768435
6968,Khakis,2.0,695.2560862,74068.91665,45_and_up,53950.75485,No,561.5530285,Yes,Male,By_16:00,0.292875223,0.284484683,8796.0,362.1177649,22.69528557,3920.27731,45.23481173,28.9476831,19.02939213,1.204,43772.27684,No,102146.8306,9.854203586,319.604178,60.06630412,231.7520287,100.0,Education,9.0,245.2221017,4.0,Public_or_other,Services_or_Retail,Yes,0.0,407.3732447
1042,Blues,2.0,1895.456984,326465.5454,Below_30,399837.0611,Yes,1192.059027,No,Male,By_16:00,,0.077069326,4055.0,777.1437704,2.686219453,6721.361467000001,784.9432866000001,39.73261679,27.87729848,9.945,91239.63645,Maybe,266986.5296,4.309868596,516.7073926,80.79543740000001,631.8189947000001,70.0,Social,10.0,472.17476009999996,2.0,Car,Services_or_Retail,Yes,0.0,881.9177891
7784,Greys,1.0,753.1156073,130333.5086,30-45,63281.38497000001,Yes,778.628332,No,Female,After_16:00,0.073762501,0.6048464689999999,6872.0,552.7768668,29.84257382,6297.326709,712.7388093999999,55.39116366,23.51120726,5.127999999999999,63591.88882000001,Yes,269545.0663,8.971042731,519.1772976,98.42186838,251.0385358,40.0,Foreign_Affairs,8.0,69.87006729999999,1.0,Foot_or_bicycle,Hightech,Yes,0.0,458.4228441000001
7346,Oranges,4.0,144.9220431,23077.4277,30-45,2391.90719,No,630.1323054999999,Yes,Female,After_16:00,0.29191623,0.653709836,7587.0,491.40924119999994,37.13726553,5760.027084,340.1817558,77.22460194,22.16775228,4.413,53878.22143,No,228217.2202,5.517405891,477.7208602,34.77944643,48.30734771,30.0,Military,8.0,221.10929610000002,3.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,0.0,280.1838049
2044,Khakis,2.0,256.1252272,27020.015239999997,45_and_up,7384.278633,Yes,594.648681,Yes,Female,After_16:00,0.9067369890000001,0.21767958399999998,3078.0,394.0360599,31.6630662,3952.9320049999997,673.6989189,47.20954949,19.85034156,6.922000000000001,46488.0575,No,100163.3809,6.813781457,316.48598849999996,46.2219602,85.37507574,70.0,Social,7.0,227.68128280000002,3.0,Public_or_other,Student_or_Unemployed,Yes,2.0,416.7352565
8449,Turquoises,8.0,676.8129779,96503.04706,Below_30,51132.91623,Yes,672.2571573,Yes,Male,By_16:00,0.214221877,0.7446531209999999,8113.0,425.504356,48.22600314,5128.5440229999995,,29.15049612,20.62775693,1.8869999999999998,52652.44117,No,182973.0833,4.600840916,427.7535311000001,26.58984726,225.604326,90.0,Environment,13.0,104.0066133,3.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,493.0557676
1447,Whites,1.0,484.663621,47260.29813,Below_30,26271.42405,No,564.1156614,Yes,Female,By_16:00,0.026778798,0.78840187,3415.0,301.1878103,54.52402763,3527.721948,479.71223219999996,64.96216124,17.35476333,6.585,41202.59935,No,85576.51137000001,1.416576742,292.5346328,48.42056676,161.5545403,90.0,Environment,10.0,288.66792589999994,3.0,Foot_or_bicycle,Services_or_Retail,No,1.0,527.5863378
9980,Khakis,2.0,509.38215269999995,82067.61496,30-45,29009.813769999997,No,712.4840353,Yes,Male,After_16:00,0.045347824,0.10375665199999999,3695.0,470.1359813,75.53512137,5773.634176,717.7464599,71.31240533,21.68261934,6.305,56914.88365,Yes,233613.9029,5.697746957000001,483.33622139999994,61.17599742,169.7940509,80.0,Healthcare,7.0,38.62028109,2.0,Foot_or_bicycle,Public_Sector,Yes,0.0,482.05606009999997
4606,Browns,6.0,420.80322199999995,12455.59077,45_and_up,19825.306819999998,No,376.7443688,Yes,Female,After_16:00,0.061345154000000006,0.645712098,3328.0,400.3551137,40.87053977,1688.6970670000003,302.1246535,55.35177025,20.00887587,12.672,33885.052039999995,Yes,7885.206271999999,0.35502700600000003,88.79868395,35.6095915,140.2677407,90.0,Environment,14.0,643.5476139,,Foot_or_bicycle,Industry_or_other,Yes,1.0,15.08979629
5457,Purples,3.0,224.13369590000002,54009.736789999995,30-45,5666.479413,No,1119.723115,No,Female,After_16:00,0.939453942,0.878662968,6586.0,731.1933,49.61020006,8691.518737,148.6872071,82.18360759999999,27.04058616,9.414,88695.44851,Yes,522603.5145,3.05284444,722.9132137,20.09387235,74.71123196,70.0,Social,13.0,425.2329415,2.0,Public_or_other,Services_or_Retail,Yes,0.0,778.7156467
606,Khakis,1.0,109.8110924,19351.54243,Below_30,1386.434365,Yes,682.0437929999999,No,Male,After_16:00,0.41274718200000005,0.408664549,9000.0,438.35746179999995,51.35296669,6163.487511,714.5823976,78.08233588,20.93698789,1.0,54850.210510000004,Maybe,279499.644,4.764718343999999,528.6772588,88.76237012,36.60369745,70.0,Social,7.0,74.59318603,0.0,Car,Student_or_Unemployed,No,0.0,469.30870300000004
8849,Turquoises,9.0,934.4674303999999,116011.29800000001,30-45,97346.97565,No,711.4311795,Yes,Male,After_16:00,0.046254374,0.091992571,8668.0,468.56873590000004,6.845560948999999,4661.546504999999,822.4937697,96.63088692,21.64644858,1.3319999999999999,55430.854660000005,Yes,138712.2264,0.14427289599999998,372.4409033,48.77258879,311.4891435,70.0,Social,12.0,131.4676938,2.0,Car,Industry_or_other,No,3.0,504.9504536
