,Avg_education_importance,Is_Most_Important_Issue__6,Overall_happiness_score,Avg_monthly_household_cost,Avg_Satisfaction_with_previous_vote,Avg_size_per_room,Number_of_differnt_parties_voted_for,Phone_minutes_10_years,Political_interest_Total_Score,Avg_monthly_expense_on_pets_or_plants,Married,Weighted_education_rank,Is_Most_Important_Issue__5,Is_Most_Important_Issue__3,Avg_environmental_importance,Last_school_grades,Avg_Residancy_Altitude,Vote
5980,1.617683632,0,0.699831429,2.057017419,1.296315133,1.953438384,0.458381,0.796892525,1.607467179,-0.998837873,-1,0.843532166,0,0,2.00022014,-0.142857143,2.121752946,1
17,-0.176184206,0,-0.110917762,-0.394274472,1.379778765,-0.319869085,1.589135552,-0.542737974,-0.276863951,-0.898351921,1,-0.467743853,0,0,-0.336821099,0.714285714,-0.719162946,10
264,-1.773017389,0,-0.303418258,-1.246795295,0.804399442,-1.613339663,0.081462816,-0.31411698,0.344519561,-0.995527122,1,-0.097269612,0,0,-1.241514346,-0.142857143,-0.21185291,7
1667,-0.490532917,0,0.148508292,-0.52212764,1.231806611,-0.628863876,0.458381,-0.592287793,0.134168569,0.169725449,1,-0.590018223,0,0,-0.323838881,0.428571429,-0.998874754,12
741,0.01383745,0,-0.018786549,-0.068640766,-1.393781926,-0.120159426,-0.672373551,-0.299934014,-1.098261,-0.748488937,1,-0.07918312,0,0,-0.066451382,-0.142857143,0.050359315,9
599,-2.620214105,0,-0.68574852,-2.023072222,0.343973692,-2.020366463,1.589135552,-0.662548154,1.830920738,-0.969113242,1,-0.931036452,0,0,-1.968716209,1,-1.859799119,10
5766,0.54002804,0,0.790970437,0.943060598,1.163017904,0.483679249,0.458381,0.229992708,0.747476006,-0.99359252,-1,0.442306861,0,0,1.100302084,0.428571429,1.134373667,1
3218,-0.020791065,0,-0.010129958,-0.120825953,-1.108843812,-0.157279075,1.966053735,-0.363926651,-0.952620238,-0.924119312,1,-0.163881784,0,0,-0.096453308,1,-0.116403092,9
3595,-0.109280868,0,0.03890711,-0.121012788,-1.510264137,-0.250665551,1.212217368,-0.404217311,-0.78127915,-0.91479809,1,-0.221924269,0,0,-0.121655848,1,-0.241049234,9
8358,1.111082558,0,0.53719686,1.396288067,0.774438138,1.223498872,1.212217368,0.484538892,0.762237427,-0.97891671,-1,0.634689493,0,0,1.371072443,1,1.61316328,1
8068,0.936296819,0,-0.071652534,0.816526769,-0.356448215,0.987718136,-0.672373551,0.147626459,-0.342892359,-0.778132249,-1,0.326123758,0,0,0.643291966,0.428571429,0.990290378,6
4963,-0.127797163,1,-0.42191798,-0.408761935,-0.656061253,-0.269939272,-1.426209919,-0.372326467,-0.356992405,-0.952732491,1,-0.175645297,0,0,-0.525902546,-0.428571429,-0.15596593,5
9650,0.190452858,1,0.040452133,0.062680247,-0.049191988,0.074192669,0.081462816,-0.36655449,2.52E-16,-0.672495931,1,-0.167544073,0,0,0.090204423,-0.428571429,-0.08805373,8
4221,-2.493080355,0,-0.984575497,-2.132336712,0.359260071,-1.971631334,-1.049291735,-0.66132842,2.150821599,-0.500292855,1,-0.91288725,0,0,-2.19496685,-0.142857143,-1.817843437,1
8092,1.347690251,0,0.429308124,1.34625123,1.374887123,1.555801937,1.589135552,-0.218664593,0.216448812,-0.986726112,-1,0.018278905,0,0,1.37740467,0.714285714,0.49143246,7
1774,-0.079451995,0,-0.005534519,-0.192909163,0.015622261,-0.21942203,-0.672373551,-0.352619538,-0.764704084,-0.984759346,1,-0.250276297,0,0,-0.145770718,-0.142857143,-0.290208802,9
4549,0.02858953,0,-0.03578235,-0.07945456,-1.225631751,-0.104247867,-1.34E-15,-0.388452147,-0.906399684,-0.830321354,1,-0.198712278,0,0,-0.039132602,1,-0.174560777,9
4290,0.114204992,0,-0.468411756,-0.475580384,0.194472901,-0.010744426,0.458381,-0.594833446,0.252644262,-0.397036676,1,-0.597301331,0,0,-0.478107614,0.428571429,-0.918422294,1
9752,-0.010136941,0,0.070717429,-0.057307324,-1.475105464,-0.145892951,0.081462816,-0.333191888,-0.964274763,-0.949484325,1,-0.122181787,0,0,-0.012027,0.428571429,-0.035351417,9
4372,0.924461866,0,-0.069754242,0.642697255,-0.151916458,0.972050978,-0.672373551,0.165696615,-0.244153407,-0.977997628,-1,0.389505688,0,0,0.646112543,0.428571429,1.108454215,6
141,-0.160114417,0,-0.186955305,-0.37716112,-1.155925861,-0.30335696,-1.426209919,-0.48169172,-0.467715261,-0.919519491,1,-0.347890929,0,0,-0.372073952,0.428571429,-0.488680233,4
997,-0.213035381,0,0.128732073,-0.19916975,-0.804339133,-0.357471631,0.835299184,-0.382962887,-0.684786044,-0.820315903,1,-0.190786354,0,0,-0.104441909,0.428571429,-0.19811925,9
4277,-0.464533525,0,-0.692044618,-0.864456011,1.656156505,-0.604318275,1.212217368,-0.521077388,0.500985142,-0.908877291,1,-0.422364399,0,0,-1.009936444,0.714285714,-0.676247789,1
493,0.059936324,0,0.000937866,-0.09713351,-0.589106911,-0.070242414,1.212217368,-0.440661583,-0.770519449,-0.715753872,1,-0.278435515,0,0,-0.052591965,0.714285714,-0.321008387,9
6497,-0.632571335,0,0.00138554,-0.612601427,-0.766428912,-0.759741399,-0.672373551,-0.504138742,-0.207812119,-0.971496438,1,-0.3892218,0,0,-0.498225158,0.714285714,-0.636922237,11
2813,-0.215574747,0,0.035950886,-0.208638377,-0.446332126,-0.360049285,-0.672373551,-0.30433603,-0.87213276,-0.997581228,1,-0.084758439,0,0,-0.168431993,0.142857143,0.003155439,9
1969,0.466457875,0,-0.16164049,0.226542415,-0.211839065,0.394762103,-2.180046286,-0.274039148,-1.042915013,-0.855394176,1,-0.047046291,1,0,0.133882752,-1,0.190044876,3
4303,-0.392309017,0,-0.080080607,-0.443656682,0.286191178,-0.535175631,1.589135552,-0.415417623,-0.578251264,-0.931139887,1,-0.238845065,0,0,-0.404106132,1,-0.316640123,9
4974,0.254383229,0,0.073438729,0.098953667,-0.813205234,0.14661706,0.458381,-0.530465454,-0.301074781,-0.937715477,1,-0.441579743,0,0,0.238108303,0.142857143,-0.598227336,2
8774,-0.088964598,0,-0.218583479,-0.279003223,-1.466545092,-0.229411834,0.081462816,-0.372111066,-0.732365877,-0.795691184,1,-0.175341541,0,0,-0.324144786,0.142857143,-0.149204997,9
6327,-0.790234978,0,0.0674422,-0.688808415,-1.40723394,-0.898644317,-1.049291735,-0.52298813,-0.043603667,-0.861466284,1,-0.426223125,0,0,-0.533224014,0.428571429,-0.728491868,11
6935,-0.084709788,0,-0.241454418,-0.347827891,0.02968573,-0.224946597,-0.672373551,-0.477752075,-0.454639546,-0.666654054,1,-0.340904266,0,0,-0.369650164,1,-0.463428514,4
4693,-1.731095794,0,-0.833208713,-1.740723675,1.132750872,-1.58817249,1.966053735,-0.642146893,1.567385151,-0.990641859,1,-0.771597687,0,0,-1.801775281,1,-1.490603401,1
7532,0.329556555,0,0.203705128,0.153121539,-0.070898647,0.233188318,0.081462816,-0.531431131,-0.30740195,-0.424685338,1,-0.443593907,0,0,0.283103029,0.714285714,-0.588850345,2
1745,0.149279608,0,0.165656622,0.003115447,-0.745639436,0.028132559,0.458381,-0.51750735,-0.39540439,-0.881789004,1,-0.415222951,0,0,0.127930415,0.428571429,-0.566172928,2
4507,0.094478379,0,-0.102806863,-0.061252242,-1.597702228,-0.032463779,0.458381,-0.323452427,-1.075044929,-0.994007747,1,-0.109374817,0,0,-0.09029663,-0.142857143,0.006313426,9
5422,0.009064589,0,-0.06748464,-0.080519288,-0.504420368,-0.125294859,-1.049291735,-0.264362246,-1.11182479,-0.979228896,1,-0.035311491,0,0,-0.104401428,0.714285714,0.133020835,4
5038,-0.334836874,0,-0.222194682,-0.452132181,-0.224068169,-0.346677926,-1.426209919,-0.52146839,-0.282055229,-0.995221143,1,-0.423151923,0,0,-0.442423094,0.428571429,-0.638438058,4
5946,-0.202688586,0,0.014636549,-0.123184271,-0.686939739,-0.346950854,-1.803128103,-0.092166206,-0.785979178,-0.800084844,-1,0.153716443,0,1,-0.137916672,-0.714285714,0.458739497,3
9226,1.746602789,0,0.791514609,2.274630461,1.564438229,2.150240945,-0.672373551,0.957842209,1.961132669,-0.962998653,-1,0.942398782,0,0,2.218696531,-0.142857143,2.339825654,1
3174,-1.582122331,0,-0.502537978,-1.530791412,2.08417513,-1.494902927,0.458381,-0.651523301,1.202330783,-0.985738972,1,-0.825721719,0,0,-1.46609399,1,-1.579318839,10
9656,0.863256906,0,0.940473552,1.349386263,1.292034946,0.891630457,-0.295455367,0.409226606,1.260016486,-0.892246134,-1,0.580210894,0,0,1.506462474,0.142857143,1.45891108,1
2701,-0.103124663,0,0.015538242,-0.186490677,-0.677462184,-0.244237036,0.458381,-0.399381085,2.52E-16,-0.972438341,1,-0.214730656,0,0,-0.136737444,0.428571429,-0.226386004,9
7697,0.337829345,0,-0.168455501,0.089638244,0.199975997,0.24280854,0.458381,-0.335921766,-1.001035444,-0.975656489,1,-0.125805117,0,0,0.02034419,0.714285714,0.017060243,9
8051,-0.493007579,0,0.011030371,-0.470101118,0.221376929,-0.631190661,1.212217368,-0.356585001,-0.491049077,-0.99726342,1,-0.254845436,0,0,-0.387179883,1,-0.361722062,9
4980,-0.200948638,0,0.022471041,-0.235002936,-0.748085257,-0.345178812,1.589135552,-0.365845504,-0.810539555,-0.751158684,1,-0.166554409,0,0,-0.184964504,0.714285714,-0.150153948,9
2207,0.069718421,0,-0.494334122,-0.328111765,1.534476925,-0.059576397,-0.672373551,-0.424364999,-0.197983557,-0.807237459,1,-0.252637419,0,0,-0.471729557,-0.142857143,-0.270312423,1
1421,-1.21374237,0,-0.946094311,-1.618274469,2.08295222,-1.238566479,0.458381,-0.663122615,1.817895716,-0.795691184,1,-0.941499582,0,0,-1.7124582,0.142857143,-1.760422768,1
2252,0.148308895,0,0.764361289,0.738822675,1.138559697,0.027052149,1.212217368,0.699912288,1.148693896,-0.100280622,-1,0.781312902,0,0,0.85256104,0.428571429,1.709505709,0
9376,2.053504483,0,0.494540984,2.161375201,1.341257088,2.636781197,-0.295455367,-0.124379827,1.131142383,-0.899591194,-1,0.120780572,0,0,2.121111295,0.428571429,0.851316028,7
5115,0.049781517,0,0.026521328,-0.013499631,-0.909509424,-0.081287513,-0.295455367,-0.28750259,-1.117503541,-0.75262501,1,-0.063617456,0,0,-0.000354697,0.428571429,0.08589623,9
13,0.165080123,0,0.223409401,0.049300987,-1.679025766,0.045754376,0.081462816,-0.510328739,-0.359568782,-0.891813819,1,-0.40112065,0,0,0.191424659,-0.142857143,-0.536661448,2
3919,-0.537374535,0,0.037138892,-0.451591817,-0.866096106,-0.672626167,1.589135552,-0.36237024,2.52E-16,-0.897138703,1,-0.161720235,0,0,-0.374186924,1,-0.190917142,9
5434,0.106030449,0,-0.020634928,-0.091456962,-1.559792007,-0.019757477,0.458381,-0.470726248,-0.680039336,-0.883950125,1,-0.328624887,0,0,-0.048674357,0.290776018,-0.408767551,9
6007,0.085851552,0,-0.047621598,-0.061623557,-0.557311241,-0.041929085,1.589135552,-0.366966283,-1.007385727,-0.975490532,1,-0.168119429,0,0,-0.058306337,1,-0.106864513,9
187,-0.199865591,0,-0.022569386,-0.288142764,-0.576266352,-0.344075376,-0.295455367,-0.424247428,-0.692821183,-0.943752759,1,-0.252454534,0,0,-0.238139253,0.142857143,-0.313369954,9
2758,-0.324140598,0,0.076088499,-0.27744507,0.32012694,-0.468625415,0.458381,-0.333982492,-0.727482636,-0.408410437,1,-0.123229604,0,0,-0.207413369,0.714285714,-0.086582978,9
6157,0.342953311,0,0.164281837,0.299118128,0.383106823,0.248776327,-0.672373551,-0.250906793,-0.964453584,-0.706638404,1,-0.019227879,0,1,0.331325568,-0.714285714,0.220683518,8
27,-2.053062763,0,-0.588541733,-1.621949137,2.089983955,-1.769302854,1.589135552,-0.658078665,1.274412892,-0.999288828,1,-0.876961225,0,0,-1.442227251,0.714285714,-1.718642355,10
428,0.01450802,0,-0.082348883,-0.094642023,0.000947337,-0.119437425,-1.426209919,-0.288356365,-1.088579014,-0.950165415,1,-0.064678203,0,0,-0.118722769,0.142857143,0.078058211,4
2422,-3.432968875,0,-0.99714623,-2.342623559,0.893977625,-2.228912368,0.081462816,-0.664513128,2.393020174,-0.85566867,1,-0.985914787,0,0,-2.37775164,0.714285714,-1.995996583,7
4100,-0.371692021,0,-0.266675246,-0.582881015,-0.156808099,-0.515180251,-1.803128103,-0.510898525,-0.202514241,-0.917453879,1,-0.402227835,0,0,-0.581822038,0.142857143,-0.624347909,4
4752,1.40788582,0,0.529626848,1.493999017,-0.414842185,1.642752749,-0.295455367,-0.123845699,0.452742505,-0.314932953,-1,0.121334561,0,0,1.536067856,0.428571429,0.700712993,0
4929,0.099028625,0,-0.116558662,-0.04085963,0.087773972,-0.027463189,-0.295455367,-0.271648849,-1.123949706,-0.935596967,1,-0.044134274,0,0,-0.087950326,1,0.131165628,4
3796,-0.180148625,0,-0.025355463,-0.243024513,-0.626099949,-0.323931918,1.589135552,-0.36337023,-0.84208215,-0.738962281,1,-0.163108383,0,0,-0.212754632,1,-0.140357921,9
4629,0.353719524,0,-0.260388756,0.171124276,0.953288778,0.261338606,1.212217368,-0.057351626,-0.702400104,-0.99652523,-1,0.188285706,0,0,0.005860863,0.428571429,0.617296554,12
4931,0.07319668,0,0.041263301,-0.013262577,-0.310589077,-0.055777623,0.081462816,-0.34004644,-1.034838295,-0.960130426,1,-0.131308406,0,0,0.016634057,0.142857143,-0.038961796,9
1122,-0.093612812,0,-0.042579532,-0.20919634,-0.654532615,-0.234284349,0.081462816,-0.400292316,-0.819192946,-0.687369271,1,-0.216081014,0,0,-0.181283629,0.142857143,-0.227435962,9
3223,0.169881831,0,0.236064311,0.230036117,-0.884745489,0.051122912,-1.426209919,-0.175597739,-0.764949655,-0.958677353,-1,0.066322034,0,1,0.285941598,-0.714285714,0.353246213,8
8920,0.338048221,0,0.918969828,0.989972506,0.652758557,0.243063315,0.081462816,0.806473396,1.507695412,-0.989713694,-1,0.849565339,0,0,1.132334892,0.714285714,1.872280035,1
5617,0.333206829,0,0.155216404,0.14497625,-0.506560461,0.237430855,-0.672373551,-0.513590124,-0.430177638,-0.999583591,1,-0.407486005,0,0,0.249810656,-0.142857143,-0.519524867,12
1276,-0.01935974,0,0.135480875,-0.041796328,-1.730388001,-0.155751189,1.212217368,-0.353725313,-0.838148256,-0.923065253,1,-0.149814146,0,0,0.033377127,0.428571429,-0.089412958,9
338,0.266579312,0,0.200699452,0.114001531,5.43E-16,0.16055876,0.081462816,-0.514625296,-0.37829258,-0.962790783,1,-0.409520729,0,0,0.241358235,0.714285714,-0.535123173,2
1884,-0.206629029,0,-0.088321926,-0.313198143,0.203339001,-0.350960959,0.081462816,-0.401585263,-0.730316885,-0.962108009,1,-0.218001041,0,0,-0.293601762,0.428571429,-0.248888999,9
4588,0.192176334,0,-0.23195962,-0.115132707,-0.29744279,0.198048119,-0.295455367,-0.563439399,-0.190949727,-0.288591099,1,-0.51506546,0,0,-0.129319734,-0.142857143,-0.730152429,12
437,-2.898759939,0,-0.936554858,-2.215810245,0.084410969,-2.111905169,0.458381,-0.663172294,2.195345665,-0.978093614,1,-0.942493626,0,0,-2.245211173,0.428571429,-1.895556832,1
725,-3.192643133,0,-0.304240397,-1.710259422,0.978969895,-2.185798384,0.081462816,-0.444601482,0.907250245,-0.928823039,1,-0.284812171,0,0,-1.628935489,0.290776018,-0.655902688,7
2251,1.208522689,0,0.265454484,0.880162125,1.236086798,1.358519748,-0.295455367,-0.201098177,-0.294712647,0.327497319,1,-0.075688352,0,0,0.725510754,-0.142857143,0.282605292,0
7615,0.832144136,0,0.815058377,1.140949178,1.785479276,0.85113703,-1.049291735,0.015619246,0.703261242,-0.97616399,-1,0.257663443,0,0,1.317114331,-0.142857143,0.799216509,1
8396,-0.340381921,0,-0.234822736,-0.541921802,-0.450612313,-0.484594925,-0.672373551,-0.505294494,-0.266400454,-0.980986531,1,-0.391425808,0,0,-0.533361323,0.714285714,-0.599135827,4
7632,1.725371116,0,-0.539475484,1.073161189,0.444863797,2.117521242,1.212217368,-0.540402906,0.92357601,-0.149663565,1,-0.462667531,0,0,0.801326964,0.714285714,-0.337640356,0
4912,0.098775221,0,0.120436245,0.027368658,-1.037609284,-0.027741821,0.835299184,-0.376400603,-0.869080469,-0.987850256,1,-0.181411785,0,0,0.094166335,0.714285714,-0.129982413,9
3921,-0.980532405,0,-0.410183271,-0.999154036,5.43E-16,-1.05736847,0.458381,-0.467014716,0.172176642,-0.99499973,1,-0.322227844,0,0,-1.028523269,0.714285714,-0.554906233,7
7787,1.823367058,0,0.663017286,1.958773927,1.746040417,2.269555247,1.212217368,-0.209837816,1.054660412,-0.952766362,-1,0.028308468,0,0,2.024149028,0.428571429,0.619404736,7
488,0.322839734,0,0.265764749,0.306429913,0.08043651,0.225391074,-1.803128103,-0.311636062,-0.713007025,-0.916201336,1,-0.094079825,0,1,0.392143412,-0.714285714,0.07474526,8
4056,0.139584706,0,0.184898084,0.170139077,-0.626711404,0.017353472,1.966053735,-0.404563257,-0.718309208,-0.829135334,1,-0.222441395,0,0,0.171043195,1,-0.201141748,9
7949,-0.058297419,0,0.184288326,0.067033541,0.666516299,-0.197118745,-1.803128103,-0.086496814,-0.692868399,-0.733918411,-1,0.159416139,0,1,0.103205237,-0.714285714,0.492440028,8
7116,1.727675839,0,0.054475975,1.689120524,0.714821258,2.12106712,0.081462816,0.182794043,0.593202046,-0.984889501,-1,0.403740267,0,0,1.468053118,0.142857143,1.310831637,10
3290,-0.26271725,0,-0.223182705,-0.477558208,-0.863344558,-0.407586736,-1.049291735,-0.497367443,-0.338657284,-0.929857024,1,-0.37646548,0,0,-0.472992568,0.428571429,-0.558931908,4
4844,-3.101584233,0,-0.940555613,-2.243870133,0.766183493,-2.165393354,-0.295455367,-0.66132924,2.190741578,-0.955887441,1,-0.912898179,0,0,-2.276734048,0.428571429,-1.847426069,7
7572,0.016764796,0,-0.756075115,-0.193084838,-0.043688891,-0.117006667,0.081462816,0.414425755,0.752961669,0.429567761,-1,0.584032004,0,0,-0.59108221,0.142857143,1.312293383,0
8697,0.624464348,0,0.86384404,1.12861348,0.906818184,0.58752838,-1.34E-15,0.512679786,1.156616351,-0.600622989,-1,0.654585504,0,0,1.264332816,-0.142857143,1.553977409,1
1916,0.116185798,0,-0.086564643,-0.069269743,0.26693034,-0.008557724,0.458381,-0.388441847,-0.942483327,-0.453093202,1,-0.198697332,0,0,-0.076709507,0.142857143,-0.159933114,9
3539,-0.28709191,0,-0.215336132,-0.470729906,-0.214590614,-0.431930526,-0.672373551,-0.467214038,-0.423529282,-0.979122603,1,-0.322569852,0,0,-0.472006727,1,-0.460135048,4
9973,0.48010267,0,0.075490115,0.454352729,0.203339001,0.411142982,-1.049291735,-0.023423582,-0.78780806,-0.986460847,-1,0.221033488,0,0,0.395983188,-0.142857143,0.702439043,1
8219,0.059897448,0,-0.036580035,0.001856079,-1.611765697,-0.07028475,-0.295455367,-0.195764016,-1.14058335,-0.987068919,-1,0.044100814,0,0,-0.029865796,1,0.292457954,11
9798,0.039393104,0,0.05450728,-0.048999699,0.193555718,-0.092557923,0.081462816,-0.373916737,-0.927579827,-0.964323942,1,-0.177891336,0,0,-0.002633679,-0.142857143,-0.133175274,9
4563,-0.072387549,0,-0.108296638,-0.20665163,0.304229105,-0.211987403,0.081462816,-0.361978155,-0.890487431,-0.964134937,1,-0.161176584,0,0,-0.215133475,-0.142857143,-0.119604459,9
3078,-0.057626196,0,-0.133143911,-0.160677345,-0.850809727,-0.196409099,-1.803128103,-0.260486146,-0.988255129,-0.787689035,1,-0.030650937,0,0,-0.204672092,0.142857143,0.13103559,4
3692,-0.20045651,0,-0.074984356,-0.266921439,-0.265035666,-0.344677458,-1.049291735,-0.332608845,-0.864233134,-0.925751469,1,-0.121409857,0,0,-0.26155348,-0.142857143,-0.064211302,9
6633,1.406498184,0,0.750713555,1.878856686,1.625889474,1.640737343,0.458381,0.51749451,1.532349652,-0.887204165,-1,0.657965666,0,0,1.957266249,0.428571429,1.721092344,1
490,-0.169121412,0,-0.235180287,-0.383699875,-1.768909678,-0.312620461,1.966053735,-0.443025208,-0.522607124,-0.835940589,1,-0.282254202,0,0,-0.408435325,1,-0.365250719,9
4695,0.092216648,0,0.225526779,0.173280801,0.138219024,-0.034947279,-0.672373551,-0.155712965,-0.752110958,-0.508171112,-1,0.087788729,0,1,0.227168132,-0.714285714,0.380944907,8
4961,0.202596516,0,-0.055981525,0.008227854,-0.131126982,0.08786497,1.589135552,-0.396422645,-0.95787032,-0.996191488,1,-0.210362444,0,0,0.007567696,1,-0.167409473,9
318,0.233836626,0,0.245991458,0.21266659,0.611485333,0.123220353,-0.295455367,-0.339751673,-0.72826144,-0.47210443,1,-0.130913962,0,1,0.305374114,-0.714285714,-0.010902223,8
3264,-0.806658975,0,0.299703088,-0.314594997,-0.54477641,-0.912728416,-1.803128103,-0.445723265,-0.023343574,-0.975203798,1,-0.28663818,1,0,-0.316266752,-1,-0.465146317,5
5898,0.286776165,0,0.255509295,0.314272906,-0.06417264,0.183734602,-1.803128103,-0.217098302,-0.754797276,-0.994932955,-1,0.020065824,0,1,0.377022072,-0.714285714,0.285497928,8
7580,0.413912727,0,0.241965577,0.241001511,-0.631603045,0.332149493,-0.295455367,-0.519130893,-0.258533119,-0.988063987,1,-0.442136212,0,0,0.377872025,0.142857143,-0.570979481,2
2200,-0.9089109,0,-0.419578826,-1.200108885,0.365680351,-0.998776286,1.966053735,-0.664215604,1.155943137,-0.910596789,1,-0.970220737,0,0,-1.19351779,1,-1.778466917,10
7664,0.805625223,0,-0.001937259,0.774321003,5.43E-16,0.816828629,-2.180046286,0.224148371,-0.233640242,-0.909186974,-1,0.437587505,0,0,0.617133821,-0.142857143,1.176225195,6
8931,0.341798889,0,-0.126369732,0.090499551,0.55217418,0.247431175,-1.803128103,-0.382289925,-0.954136991,-0.977084158,1,-0.189820002,1,0,0.048777465,-1,-0.103992528,3
7132,0.220893992,0,-0.034593405,0.076071474,-0.725155688,0.108540845,-1.426209919,-0.227310924,-1.319481359,-0.840841763,-1,0.008357671,0,0,0.076475717,0.428571429,0.251756559,4
5025,1.99522708,0,0.789511291,2.465604456,0.071264682,2.542438425,0.458381,0.619266006,1.887917825,-0.969859092,-1,0.727867688,0,0,2.4230408,-0.142857143,1.991618434,7
3191,-0.871599214,1,-0.180750915,-0.724612601,-0.642303511,-0.901480769,0.081462816,-0.374657508,-0.303829647,-0.976985696,1,-0.17893967,0,0,-0.708122016,-0.428571429,-0.258584816,5
9352,0.146292878,0,-0.141340248,-0.037660061,0.206396277,0.024809121,-2.180046286,-0.316299009,-1.057981346,-0.984920811,1,-0.100084452,0,0,-0.086701182,-0.142857143,0.03272195,4
5657,0.15211092,0,-0.102701608,-0.026095812,0.19324999,0.031285281,-0.672373551,-0.341732257,-1.065367842,-0.963353778,1,-0.133567747,0,0,-0.054875603,-0.142857143,-0.029976127,9
